,url,brand,product_name,price,price_per_unit,rating,status,category,time,price_numeric,price_per_unit_numeric,quantity,confidence,new_cat
9226,https://www.auchan.fr/bonne-maman-marmelade-d-oranges-ameres/pr-C1274470,BONNE MAMAN,Marmelade d'oranges amères,"1,92€","5,19€ / kg",5.0,Available,Surgelés,2025-01-11 06:38:47,1.92,5.19,0.3699421965317919,0.7348467111587524,Epicerie-Sucrée
9227,https://www.auchan.fr/pouce-confiture-d-abricots/pr-C1259868,POUCE,Confiture d'abricots,"2,35€","2,35€ / kg",4.1,Almost there,Tout pour bébé,2025-01-11 06:39:00,2.35,2.35,1.0,0.8020945191383362,Epicerie-Sucrée
9228,https://www.auchan.fr/lucien-georgelin-confiture-de-poires-williams-a-la-vanille-cuite-aux-pommes-et-au-chaudron/pr-C1260562,LUCIEN GEORGELIN,Confiture de poires Williams à la vanille cuite aux pommes et au chaudron,"3,05€","9,53€ / kg",5.0,Almost there,Epicerie sucrée,2025-01-11 06:39:25,3.05,9.53,0.3200419727177335,0.6819616556167603,Epicerie-Sucrée
9229,https://www.auchan.fr/bonne-maman-confiture-mirabelle-intense-moins-sucree/pr-C1267228,BONNE MAMAN,Confiture mirabelle intense moins sucrée,"2,94€","8,78€ / kg",4.7,Available,Epicerie sucrée,2025-01-11 06:40:02,2.94,8.78,0.3348519362186788,0.7421386241912842,Epicerie-Sucrée
9230,https://www.auchan.fr/bonne-maman-intenses-confiture-extra-de-nectarines-et-abricots-allegee/pr-C1272719,BONNE MAMAN,Intenses Confiture extra de nectarines et abricots allégée,"3,59€","10,72€ / kg",4.0,Almost there,Epicerie sucrée,2025-01-11 06:40:29,3.59,10.72,0.3348880597014925,0.7877687811851501,Epicerie-Sucrée
9231,https://www.auchan.fr/bonne-maman-intense-confiture-d-oranges-ameres/pr-C1265249,BONNE MAMAN,Intense,"3,01€","8,99€ / kg",5.0,Available,"Entretien, accessoires de la maison",2025-01-11 06:40:45,3.01,8.99,0.3348164627363737,0.4270439147949219,Boissons
9232,https://www.auchan.fr/lucien-georgelin-confiture-abricot-cuite-au-chaudron/pr-C1663169,LUCIEN GEORGELIN,Confiture abricot cuite au chaudron,"4,67€","14,59€ / kg",5.0,Available,"Pain, pâtisserie",2025-01-11 06:40:55,4.67,14.59,0.3200822481151473,0.7756798267364502,Epicerie-Sucrée
9233,https://www.auchan.fr/lucien-georgelin-confiture-d-abricot-bio-cuite-aux-pommes-et-au-chaudron/pr-C1261510,LUCIEN GEORGELIN,Confiture d'abricot bio cuite aux pommes et au chaudron,"3,22€","10,06€ / kg",4.2,Almost there,Surgelés,2025-01-11 06:41:20,3.22,10.06,0.320079522862823,0.7556770443916321,Epicerie-Sucrée
9234,https://www.auchan.fr/auchan-gourmet-preparation-de-figues/pr-C1272569,AUCHAN GOURMET,Préparation de figues,"3,18€","10,26€ / kg",3.0,Almost there,Tout pour bébé,2025-01-11 06:42:06,3.18,10.26,0.3099415204678363,0.6329327821731567,Fruits-Légumes
9235,https://www.auchan.fr/fiers-confiture-extra-abricot-60-de-fruits/pr-C1824332,FIERS,Confiture extra abricot 60% de fruits,"2,99€","8,54€ / kg",5.0,Available,Surgelés,2025-01-11 06:43:52,2.99,8.54,0.3501170960187354,0.7676284909248352,Epicerie-Sucrée
9236,https://www.auchan.fr/lucien-georgelin-confiture-4-agrumes-cuite-au-chaudron/pr-C1260564,LUCIEN GEORGELIN,Confiture 4 agrumes cuite au chaudron,"3,19€","9,97€ / kg",4.0,Almost there,"Pain, pâtisserie",2025-01-11 06:45:07,3.19,9.97,0.3199598796389167,0.7532210350036621,Epicerie-Sucrée
9237,https://www.auchan.fr/paysans-d-ici-confiture-extra-a-l-abricot-bio/pr-C1264469,PAYSANS D'ICI,Confiture extra à l'abricot bio,"3,42€","9,12€ / kg",3.8,Almost there,"Fruits, légumes",2025-01-11 06:45:27,3.42,9.12,0.375,0.8025314211845398,Epicerie-Sucrée
9238,https://www.auchan.fr/auchan-bio-confiture-extra-d-abricot/pr-C1260528,AUCHAN BIO,Confiture extra d'abricot,"2,68€","7,66€ / kg",3.7,Almost there,"Pain, pâtisserie",2025-01-11 06:46:27,2.68,7.66,0.3498694516971279,0.7758258581161499,Epicerie-Sucrée
9239,https://www.auchan.fr/les-comtes-de-provence-confiture-d-oranges-bio/pr-C1274565,LES COMTES DE PROVENCE,Confiture d'oranges bio,"4,33€","12,37€ / kg",3.8,Available,Surgelés,2025-01-11 06:46:38,4.33,12.37,0.3500404203718674,0.7991033792495728,Epicerie-Sucrée
9240,https://www.auchan.fr/bonne-maman-confiture-abricot-et-mangue-intenses-moins-sucree/pr-C1273073,BONNE MAMAN,Confiture abricot et mangue intenses moins sucrée,"3,71€","11,07€ / kg",4.7,Almost there,Surgelés,2025-01-11 06:47:30,3.71,11.07,0.3351400180668473,0.8019843101501465,Epicerie-Sucrée
9241,https://www.auchan.fr/bonne-maman-confiture-d-abricots-et-peches/pr-C1261915,BONNE MAMAN,Confiture d'abricots et pêches,"2,93€","7,92€ / kg",5.0,Available,"Boucherie, volaille, poissonnerie",2025-01-11 06:48:39,2.93,7.92,0.369949494949495,0.676729142665863,Epicerie-Sucrée
9242,https://www.auchan.fr/auchan-confiture-extra-de-figues/pr-C1272525,AUCHAN,Confiture extra de figues,"1,65€","4,58€ / kg",4.9,Almost there,Surgelés,2025-01-11 06:50:58,1.65,4.58,0.3602620087336244,0.6355774998664856,Epicerie-Sucrée
9243,https://www.auchan.fr/bonne-maman-confiture-de-chataignes-a-la-vanille/pr-C1274471,BONNE MAMAN,Confiture de châtaignes à la vanille,"2,53€","6,84€ / kg",4.0,Available,Epicerie sucrée,2025-01-11 06:51:06,2.53,6.84,0.3698830409356725,0.7770299315452576,Epicerie-Sucrée
9244,https://www.auchan.fr/bonne-maman-intense-confiture-de-figue-moins-sucree/pr-C1265251,BONNE MAMAN,Intense confiture de figue moins sucrée,"2,99€","8,93€ / kg",4.8,Available,Surgelés,2025-01-11 06:51:12,2.99,8.93,0.3348264277715566,0.642475962638855,Epicerie-Sucrée
9245,https://www.auchan.fr/bonne-maman-confiture-de-lait/pr-C1274834,BONNE MAMAN,Confiture de lait,"3,60€","9,47€ / kg",5.0,Available,"Produits laitiers, oeufs, fromages",2025-01-11 06:51:15,3.6,9.47,0.3801478352692714,0.8055226802825928,Epicerie-Sucrée
9246,https://www.auchan.fr/leonce-blanc-confiture-d-abricot-70/pr-C1392499,LEONCE BLANC,Confiture d'abricot 70 %,"4,39€","13,72€ / kg",4.8,Available,"Fruits, légumes",2025-01-11 06:51:22,4.39,13.72,0.3199708454810495,0.59941565990448,Epicerie-Sucrée
9247,https://www.auchan.fr/leonce-blanc-confiture-de-fraises-70/pr-C1392498,LEONCE BLANC,Confiture de fraises 70%,"4,29€","13,41€ / kg",5.0,Available,Surgelés,2025-01-11 06:54:38,4.29,13.41,0.319910514541387,0.6483979225158691,Epicerie-Sucrée
9248,https://www.auchan.fr/fournee-doree-navettes-au-beurre-frais-et-a-la-creme-fraiche/pr-C1265273,FOURNEE DOREE,Navettes au beurre frais et à la crème fraîche,"3,26€","8,15€ / kg",5.0,Almost there,"Produits laitiers, oeufs, fromages",2025-01-11 06:55:38,3.26,8.15,0.3999999999999999,0.9397878646850586,Pain-et-Viennoiserie
9249,https://www.auchan.fr/fournee-doree-gache-tranchee-au-beurre-frais-et-a-la-creme-fraiche/pr-C1265272,FOURNEE DOREE,Gâche tranchée au beurre frais et à la crème fraîche,"2,94€","5,88€ / kg",4.3,Available,"Produits laitiers, oeufs, fromages",2025-01-11 06:55:43,2.94,5.88,0.5,0.912050724029541,Pain-et-Viennoiserie
9250,https://www.auchan.fr/pasquier-briochettes-aux-pepites-de-chocolat/pr-C1590578,PASQUIER,Briochettes aux pépites de chocolat,"3,47€","8,68€ / kg",4.4,Almost there,Epicerie sucrée,2025-01-11 06:56:36,3.47,8.68,0.3997695852534562,0.9242097735404968,Pain-et-Viennoiserie
9251,https://www.auchan.fr/pitch-brioches-fourres-a-la-fraise/pr-C1542172,PITCH,Brioches fourrés à la fraise,"3,08€","8,21€ / kg",5.0,Almost there,"Pain, pâtisserie",2025-01-11 06:56:57,3.08,8.21,0.3751522533495736,0.7407553195953369,Pain-et-Viennoiserie
9252,https://www.auchan.fr/auchan-briochettes-aux-pepites-de-chocolat-noir-sachets-individuels/pr-C1738097,AUCHAN,Briochettes aux pépites de chocolat noir sachets individuels,"3,29€","6,58€ / kg",4.0,Available,Epicerie sucrée,2025-01-11 06:57:49,3.29,6.58,0.5,0.8330518007278442,Pain-et-Viennoiserie
9253,https://www.auchan.fr/auchan-pains-au-chocolat/pr-C1274543,AUCHAN,Pains au chocolat,"2,06€","5,72€ / kg",4.0,Available,Epicerie sucrée,2025-01-11 06:58:22,2.06,5.72,0.3601398601398601,0.9291211366653442,Pain-et-Viennoiserie
9254,https://www.auchan.fr/auchan-pains-au-chocolat/pr-C1259884,AUCHAN,Pains au chocolat,"3,67€","5,10€ / kg",4.0,Available,Epicerie sucrée,2025-01-11 06:58:31,3.67,5.1,0.7196078431372549,0.9291211366653442,Pain-et-Viennoiserie
9255,https://www.auchan.fr/pasquier-pains-au-chocolat/pr-C1263581,PASQUIER,Pains au chocolat,"4,25€","5,90€ / kg",4.4,Available,Epicerie sucrée,2025-01-11 06:58:37,4.25,5.9,0.7203389830508474,0.9291211366653442,Pain-et-Viennoiserie
9256,https://www.auchan.fr/pasquier-pains-au-chocolat/pr-C1263579,PASQUIER,Pains au chocolat,"2,43€","6,75€ / kg",4.5,Available,Epicerie sucrée,2025-01-11 06:58:43,2.43,6.75,0.36,0.9291211366653442,Pain-et-Viennoiserie
9257,https://www.auchan.fr/auchan-croissants-sachets-individuels-format-familial/pr-C1421150,AUCHAN,Croissants sachets individuels format familial,"3,44€","6,14€ / kg",3.4,Available,Epicerie salée,2025-01-11 06:58:49,3.44,6.14,0.5602605863192183,0.7276930809020996,Pain-et-Viennoiserie
9258,https://www.auchan.fr/pasquier-beignets-gout-chocolat-noisette/pr-C1301674,PASQUIER,Beignets goût chocolat noisette,"3,07€","11,37€ / kg",3.1,Almost there,Epicerie sucrée,2025-01-11 06:58:54,3.07,11.37,0.2700087950747581,0.9133694767951964,Pain-et-Viennoiserie
9259,https://www.auchan.fr/pasquier-croissants-au-levain/pr-C1262410,PASQUIER,Croissants au levain,"2,55€","7,97€ / kg",4.0,Almost there,"Pain, pâtisserie",2025-01-11 06:59:01,2.55,7.97,0.3199498117942283,0.8410788774490356,Pain-et-Viennoiserie
9260,https://www.auchan.fr/pouce-croissants/pr-C1259336,POUCE,Croissants,"1,81€","4,53€ / kg",3.0,Almost there,Epicerie salée,2025-01-11 06:59:20,1.81,4.53,0.3995584988962472,0.7895798683166504,Pain-et-Viennoiserie
9261,https://www.auchan.fr/auchan-croissants-sachets-individuels/pr-C1821721,AUCHAN,Croissants sachets individuels,"1,99€","6,22€ / kg",4.0,Available,Bio et nutrition,2025-01-11 06:59:34,1.99,6.22,0.319935691318328,0.7906535863876343,Pain-et-Viennoiserie
9262,https://www.auchan.fr/auchan-pains-au-chocolat-sans-gluten/pr-C1708199,AUCHAN,Pains au chocolat sans gluten,"4,47€","22,35€ / kg",1.0,Almost there,Epicerie sucrée,2025-01-11 06:59:50,4.47,22.35,0.1999999999999999,0.7972055673599243,Pain-et-Viennoiserie
9263,https://www.auchan.fr/auchan-mieux-vivre-croissants-au-beurre-sans-gluten/pr-C1270221,AUCHAN MIEUX VIVRE,Croissants au beurre sans gluten,"3,28€","16,40€ / kg",2.1,Almost there,Epicerie salée,2025-01-11 07:00:00,3.28,16.4,0.2,0.7489328384399414,Pain-et-Viennoiserie
9264,https://www.auchan.fr/auchan-croissants-en-sachets-individuels/pr-C1404057,AUCHAN,Croissants en sachets individuels,"4,67€","6,49€ / kg",2.6,Almost there,Epicerie salée,2025-01-11 07:00:06,4.67,6.49,0.7195685670261941,0.7863341569900513,Pain-et-Viennoiserie
9265,https://www.auchan.fr/bjorg-croustillant-cereales-bio-au-chocolat-reduit-en-sucres/pr-C1262561,BJORG,Croustillant céréales bio au chocolat réduit en sucres,"4,65€","9,30€ / kg",4.1,Available,Epicerie sucrée,2025-01-11 07:00:39,4.65,9.3,0.5,0.7497022747993469,Epicerie-Sucrée
9266,https://www.auchan.fr/chocapic-cereales-au-chocolat/pr-C1783703,CHOCAPIC,Céréales au chocolat,"5,49€","8,51€ / kg",4.4,Available,Epicerie sucrée,2025-01-11 07:00:45,5.49,8.51,0.6451233842538191,0.8470602035522461,Epicerie-Sucrée
9267,https://www.auchan.fr/lion-cereales-au-chocolat-et-caramel/pr-C1782897,LION,Céréales au chocolat et caramel,"5,49€","8,13€ / kg",3.5,Available,Epicerie sucrée,2025-01-11 07:00:51,5.49,8.13,0.6752767527675276,0.899638831615448,Epicerie-Sucrée
9268,https://www.auchan.fr/chocapic-cereales-au-chocolat/pr-C1782891,CHOCAPIC,Céréales au chocolat,"3,50€","9,33€ / kg",4.6,Available,Epicerie sucrée,2025-01-11 07:01:08,3.5,9.33,0.37513397642015,0.8470602035522461,Epicerie-Sucrée
9269,https://www.auchan.fr/auchan-cereales-coeur-de-lait/pr-C1752160,AUCHAN,Céréales coeur de lait,"4,14€","6,37€ / kg",4.3,Almost there,"Produits laitiers, oeufs, fromages",2025-01-11 07:01:13,4.14,6.37,0.6499215070643641,0.7349706888198853,Boissons-et-Lait
9270,https://www.auchan.fr/nesquik-cereales-au-chocolat/pr-C1782896,NESQUIK,Céréales au chocolat,"3,25€","8,67€ / kg",4.5,Almost there,Epicerie sucrée,2025-01-11 07:01:19,3.25,8.67,0.3748558246828143,0.8470602035522461,Epicerie-Sucrée
9271,https://www.auchan.fr/quaker-cruesli-cereales-au-chocolat-noir/pr-C1267833,QUAKER,Cruesli céréales au chocolat noir,"7,42€","8,24€ / kg",4.7,Available,Epicerie sucrée,2025-01-11 07:01:30,7.42,8.24,0.9004854368932038,0.8288524746894836,Epicerie-Sucrée
9272,https://www.auchan.fr/auchan-muesli-croustillant-au-chocolat-noir-et-noisettes/pr-C1266572,AUCHAN,Muesli croustillant au chocolat noir et noisettes,"2,54€","5,64€ / kg",4.1,Almost there,Epicerie sucrée,2025-01-11 07:01:35,2.54,5.64,0.450354609929078,0.8544015884399414,Epicerie-Sucrée
9273,https://www.auchan.fr/kellogg-s-tresor-cereales-fourrees-chocolat-au-lait/pr-C1264717,KELLOGG'S,Trésor Céréales fourrées chocolat au lait,"4,89€","7,89€ / kg",4.5,Available,Epicerie sucrée,2025-01-11 07:01:42,4.89,7.89,0.6197718631178707,0.8351799249649048,Epicerie-Sucrée
9274,https://www.auchan.fr/crunch-cereales-au-chocolat/pr-C1782894,CRUNCH,Céréales au chocolat,"3,25€","8,67€ / kg",4.5,Available,Epicerie sucrée,2025-01-11 07:01:50,3.25,8.67,0.3748558246828143,0.8470602035522461,Epicerie-Sucrée
9275,https://www.auchan.fr/quaker-cruesli-cereales-au-chocolat-au-lait/pr-C1267259,QUAKER,Cruesli céréales au chocolat au lait,"4,00€","8,89€ / kg",4.8,Available,Epicerie sucrée,2025-01-11 07:01:54,4.0,8.89,0.4499437570303711,0.8320525884628296,Epicerie-Sucrée
9276,https://www.auchan.fr/kellogg-s-tresor-cereales-fourrees-chocolat-noisettes/pr-C1264716,KELLOGG'S,Trésor Céréales fourrées chocolat noisettes,"4,69€","7,56€ / kg",4.7,Almost there,Epicerie sucrée,2025-01-11 07:01:57,4.69,7.56,0.6203703703703705,0.9043328762054444,Epicerie-Sucrée
9277,https://www.auchan.fr/auchan-muesli-croustillant-3-chocolats/pr-C1266575,AUCHAN,Muesli croustillant 3 chocolats,"2,34€","5,20€ / kg",4.6,Almost there,Epicerie sucrée,2025-01-11 07:02:03,2.34,5.2,0.4499999999999999,0.8501439094543457,Epicerie-Sucrée
9278,https://www.auchan.fr/kellogg-s-cereales-extra-chocolat-au-lait/pr-C1260430,KELLOGG'S,Céréales extra chocolat au lait,"3,79€","7,58€ / kg",4.1,Available,"Produits laitiers, oeufs, fromages",2025-01-11 07:02:08,3.79,7.58,0.5,0.8073994517326355,Epicerie-Sucrée
9279,https://www.auchan.fr/kellogg-s-coco-pops-original-cereales-au-chocolat/pr-C1775675,KELLOGG'S,Coco Pops original Céréales au chocolat,"4,86€","8,84€ / kg",5.0,Available,Epicerie sucrée,2025-01-11 07:02:14,4.86,8.84,0.5497737556561086,0.8056405782699585,Epicerie-Sucrée
9280,https://www.auchan.fr/auchan-cao-flakes-cereales-au-chocolat/pr-C1274427,AUCHAN,Cao flakes céréales au chocolat,"2,28€","6,08€ / kg",4.5,Available,Epicerie sucrée,2025-01-11 07:02:20,2.28,6.08,0.3749999999999999,0.7941155433654785,Epicerie-Sucrée
9281,https://www.auchan.fr/kellogg-s-cereales-tresor-gout-brownie-au-chocolat/pr-C1784632,KELLOGG'S,Céréales Trésor goût brownie au chocolat,"4,19€","11,17€ / kg",3.0,Almost there,Epicerie sucrée,2025-01-11 07:02:25,4.19,11.17,0.3751119068934647,0.8533169031143188,Epicerie-Sucrée
9282,https://www.auchan.fr/nestle-mix-mini-boites-de-cereales-lion-chocapic-nesquik-crunch-cookie-crisp/pr-C1259836,NESTLE,Mix mini boites de céréales Lion Chocapic Nesquik Crunch Cookie crisp,"2,99€","15,74€ / kg",5.0,Available,Epicerie salée,2025-01-11 07:02:36,2.99,15.74,0.1899618805590851,0.7719504237174988,Epicerie-Sucrée
9283,https://www.auchan.fr/jordan-s-country-crisp-chocolat-noir/pr-C1262997,JORDAN'S,Country crisp chocolat noir,"4,60€","8,36€ / kg",5.0,Almost there,Epicerie sucrée,2025-01-11 07:02:42,4.6,8.36,0.5502392344497608,0.7823919057846069,Epicerie-Sucrée
9284,https://www.auchan.fr/lion-cereales-au-caramel-et-chocolat/pr-C1272490,LION,Céréales au caramel et chocolat,"3,11€","7,78€ / kg",4.8,Available,Epicerie sucrée,2025-01-11 07:02:46,3.11,7.78,0.3997429305912596,0.8933302760124207,Epicerie-Sucrée
9285,https://www.auchan.fr/pouce-cereales-fourrees-tout-chocolat-noisettes/pr-C1820309,POUCE,Céréales fourrées tout chocolat noisettes,"3,23€","4,31€ / kg",5.0,Available,Epicerie sucrée,2025-01-11 07:02:55,3.23,4.31,0.7494199535962878,0.8367059826850891,Epicerie-Sucrée
9286,https://www.auchan.fr/chocapic-cereales-au-chocolat/pr-C1260502,CHOCAPIC,Céréales au chocolat,"7,19€","7,19€ / kg",4.6,Almost there,Epicerie sucrée,2025-01-11 07:03:01,7.19,7.19,1.0,0.8470602035522461,Epicerie-Sucrée
9287,https://www.auchan.fr/auchan-cereales-coeur-chocolat-noisettes/pr-C1752167,AUCHAN,Céréales coeur chocolat noisettes,"3,58€","5,51€ / kg",3.2,Available,Epicerie sucrée,2025-01-11 07:03:07,3.58,5.51,0.6497277676950999,0.8477092981338501,Epicerie-Sucrée
9288,https://www.auchan.fr/auchan-muesli-croustillant-au-chocolat-au-lait/pr-C1266482,AUCHAN,Muesli croustillant au chocolat au lait,"2,05€","4,56€ / kg",3.7,Available,Epicerie sucrée,2025-01-11 07:03:12,2.05,4.56,0.4495614035087719,0.8016695976257324,Epicerie-Sucrée
9289,https://www.auchan.fr/kellogg-s-special-k-cereales-au-chocolat-au-lait/pr-C1622932,KELLOGG'S,Spécial K Céréales au chocolat au lait,"4,86€","9,72€ / kg",5.0,Available,Epicerie sucrée,2025-01-11 07:03:24,4.86,9.72,0.5,0.7986905574798584,Epicerie-Sucrée
9290,https://www.auchan.fr/kellogg-s-cereales-extra-chocolat-noir-noisettes-grillees/pr-C1274616,KELLOGG'S,Céréales extra chocolat noir noisettes grillées,"3,83€","7,66€ / kg",5.0,Available,Epicerie sucrée,2025-01-11 07:03:29,3.83,7.66,0.5,0.7912389039993286,Epicerie-Sucrée
9291,https://www.auchan.fr/auchan-cereales-coeur-au-chocolat-au-lait/pr-C1263237,AUCHAN,Céréales cœur au chocolat au lait,"2,23€","5,58€ / kg",4.7,Available,Epicerie sucrée,2025-01-11 07:03:35,2.23,5.58,0.3996415770609319,0.7887856364250183,Epicerie-Sucrée
9292,https://www.auchan.fr/kellogg-s-cereales-tresor-choco-roulette/pr-C1270064,KELLOGG'S,Céréales Trésor choco roulette,"5,05€","8,15€ / kg",5.0,Available,"Charcuterie, traiteur",2025-01-11 07:03:42,5.05,8.15,0.6196319018404908,0.662721574306488,Epicerie-Sucrée
9293,https://www.auchan.fr/kellogg-s-tresor-cereales-fourrees-chocolat-noisettes/pr-C1269775,KELLOGG'S,Trésor Céréales fourrées chocolat noisettes,"6,09€","8,12€ / kg",4.9,Almost there,Epicerie sucrée,2025-01-11 07:03:49,6.09,8.12,0.75,0.9043328762054444,Epicerie-Sucrée
9294,https://www.auchan.fr/kellogg-s-special-k-cereales-au-chocolat-noir/pr-C1622935,KELLOGG'S,Spécial K Céréales au chocolat noir,"4,74€","9,48€ / kg",5.0,Available,Epicerie sucrée,2025-01-11 07:04:02,4.74,9.48,0.5,0.7997467517852783,Epicerie-Sucrée
9295,https://www.auchan.fr/bjorg-crousti-avoine-cereales-bio-au-chocolat/pr-C1267626,BJORG,Crousti'avoine céréales bio au chocolat,"6,69€","13,38€ / kg",4.8,Almost there,Epicerie sucrée,2025-01-11 07:04:13,6.69,13.38,0.5,0.7777549028396606,Epicerie-Sucrée
9296,https://www.auchan.fr/auchan-cereales-coeur-de-chocolat-noisettes/pr-C1757191,AUCHAN,Céréales cœur de chocolat noisettes,"2,23€","5,58€ / kg",3.2,Available,Epicerie sucrée,2025-01-11 07:04:18,2.23,5.58,0.3996415770609319,0.8510037064552307,Epicerie-Sucrée
9297,https://www.auchan.fr/quaker-cruesli-cereales-au-chocolat-au-lait/pr-C1267832,QUAKER,Cruesli céréales au chocolat au lait,"7,46€","8,29€ / kg",4.3,Available,Epicerie sucrée,2025-01-11 07:04:28,7.46,8.29,0.8998793727382389,0.8320525884628296,Epicerie-Sucrée
9298,https://www.auchan.fr/chokella-cereales-gout-chocolat-noisettes/pr-C1259286,CHOKELLA,Céréales goût chocolat noisettes,"2,99€","8,54€ / kg",4.0,Almost there,Epicerie sucrée,2025-01-11 07:04:35,2.99,8.54,0.3501170960187354,0.844044029712677,Epicerie-Sucrée
9299,https://www.auchan.fr/auchan-cereales-coeur-fourrees-au-lait/pr-C1263120,AUCHAN,Céréales cœur fourrées au lait,"2,58€","6,45€ / kg",4.3,Available,"Pain, pâtisserie",2025-01-11 07:04:40,2.58,6.45,0.4,0.771843671798706,Epicerie-Sucrée
9300,https://www.auchan.fr/kellogg-s-tresor-cereales-fourrees-chocolat-noisettes/pr-C1456761,KELLOGG'S,Trésor céréales fourrées chocolat noisettes,"3,90€","9,51€ / kg",5.0,Almost there,Epicerie sucrée,2025-01-11 07:04:47,3.9,9.51,0.4100946372239747,0.8901228904724121,Epicerie-Sucrée
9301,https://www.auchan.fr/kit-kat-cereales-enrobees-de-chocolat-au-lait/pr-C1625939,KIT KAT,Céréales enrobées de chocolat au lait,"3,73€","11,30€ / kg",4.6,Available,Epicerie sucrée,2025-01-11 07:04:52,3.73,11.3,0.3300884955752212,0.799055814743042,Epicerie-Sucrée
9302,https://www.auchan.fr/lion-cereales-aromatisees-au-caramel-et-chocolat/pr-C1264664,LION,Céréales aromatisées au caramel et chocolat,"7,56€","7,20€ / kg",5.0,Almost there,Epicerie sucrée,2025-01-11 07:05:04,7.56,7.2,1.0499999999999998,0.8570777177810669,Epicerie-Sucrée
9303,https://www.auchan.fr/auchan-cereales-duo-caramel-et-chocolat/pr-C1757448,AUCHAN,Céréales duo caramel et chocolat,"2,42€","6,45€ / kg",4.3,Available,Epicerie sucrée,2025-01-11 07:05:07,2.42,6.45,0.3751937984496123,0.8647902011871338,Epicerie-Sucrée
9304,https://www.auchan.fr/terres-et-cereales-bio-cereales-crok-fondant-chocolat-noisettes/pr-C1263442,TERRES ET CEREALES BIO,Céréales Crok'fondant chocolat noisettes,"6,61€","17,63€ / kg",4.0,Almost there,Epicerie sucrée,2025-01-11 07:05:15,6.61,17.63,0.3749290981281906,0.8405203819274902,Epicerie-Sucrée
9305,https://www.auchan.fr/lion-wild-cereales-gout-caramel-fourrees-chocolat/pr-C1266262,LION,Wild Céréales goût caramel fourrées chocolat,"6,26€","10,43€ / kg",3.7,Almost there,Epicerie sucrée,2025-01-11 07:05:22,6.26,10.43,0.6001917545541706,0.7827512621879578,Epicerie-Sucrée
9306,https://www.auchan.fr/quaker-cruesli-cereales-au-chocolat-noir/pr-C1267260,QUAKER,Cruesli céréales au chocolat noir,"4,04€","8,98€ / kg",4.8,Available,Epicerie sucrée,2025-01-11 07:05:35,4.04,8.98,0.4498886414253897,0.8288524746894836,Epicerie-Sucrée
9307,https://www.auchan.fr/kellogg-s-tresor-cereales-fourrees-chocolat-au-lait/pr-C1456760,KELLOGG'S,Trésor céréales fourrées chocolat au lait,"3,90€","9,51€ / kg",4.2,Available,Epicerie sucrée,2025-01-11 07:05:43,3.9,9.51,0.4100946372239747,0.8250823020935059,Epicerie-Sucrée
9308,https://www.auchan.fr/quaker-cruesli-cereales-aux-3-chocolats/pr-C1263186,QUAKER,Cruesli céréales aux 3 chocolats,"4,10€","9,11€ / kg",4.5,Available,Epicerie sucrée,2025-01-11 07:05:48,4.1,9.11,0.4500548847420417,0.8565130233764648,Epicerie-Sucrée
9309,https://www.auchan.fr/jordan-s-country-crisp-cereales-au-chocolat-au-lait/pr-C1262996,JORDAN'S,Country crisp céréales au chocolat au lait,"4,87€","8,85€ / kg",4.7,Almost there,Epicerie sucrée,2025-01-11 07:05:54,4.87,8.85,0.5502824858757063,0.8209689855575562,Epicerie-Sucrée
9310,https://www.auchan.fr/oreo-o-s-cereales-anneaux-de-ble-cacaotes-et-disques-de-riz-a-la-vanille/pr-C1491960,OREO,O's céréales anneaux de blé cacaotés et disques de riz à la vanille,"6,59€","18,83€ / kg",2.8,Almost there,Epicerie salée,2025-01-11 07:06:12,6.59,18.83,0.3499734466277217,0.7590020895004272,Epicerie-Sucrée
9311,https://www.auchan.fr/nestle-nat-cereales-crousti-fondant-chocolat-noisettes/pr-C1489056,NESTLE,Nat céréales crousti fondant chocolat noisettes,"4,02€","11,82€ / kg",4.4,Available,Epicerie sucrée,2025-01-11 07:06:18,4.02,11.82,0.3401015228426395,0.8733714818954468,Epicerie-Sucrée
9312,https://www.auchan.fr/lion-triple-crunchy-cereales-caramel-et-chocolat/pr-C1515499,LION,Triple crunchy céréales caramel et chocolat,"5,49€","9,98€ / kg",4.0,Available,Epicerie sucrée,2025-01-11 07:06:26,5.49,9.98,0.5501002004008017,0.8604770302772522,Epicerie-Sucrée
9313,https://www.auchan.fr/auchan-cococrack-cereales-soufflees-au-chocolat/pr-C1274429,AUCHAN,CocoCrack Céréales soufflées au chocolat,"2,49€","6,64€ / kg",4.5,Almost there,Epicerie sucrée,2025-01-11 07:06:39,2.49,6.64,0.375,0.8147053718566895,Epicerie-Sucrée
9314,https://www.auchan.fr/kellogg-s-coco-pops-cereales-au-chocolat/pr-C1753185,KELLOGG'S,Coco Pops Céréales au chocolat,"3,30€","10,00€ / kg",5.0,Almost there,Epicerie sucrée,2025-01-11 07:06:45,3.3,10.0,0.3299999999999999,0.8235242366790771,Epicerie-Sucrée
9315,https://www.auchan.fr/jordan-s-muesli-bio-chocolat-noir/pr-C1270198,JORDAN'S,Muesli bio chocolat noir,"5,44€","12,09€ / kg",4.4,Available,Epicerie sucrée,2025-01-11 07:06:56,5.44,12.09,0.4499586435070306,0.752763032913208,Epicerie-Sucrée
